COUNTYNAME,TOWNNAME,VILLNAME,DN
新北市,新店區,長春里,"18"
新北市,鶯歌區,鳳祥里,"18"
新北市,新店區,頂城里,"18"
新北市,新店區,德安里,"18"
新北市,新店區,新德里,"18"
新北市,新店區,五峯里,"18"
新北市,新店區,中華里,"18"
新北市,鶯歌區,建德里,"18"
新北市,坪林區,上德里,"18"
新北市,新店區,百福里,"18"
新北市,石碇區,格頭里,"18"
新北市,新店區,柴埕里,"18"
新北市,新店區,中正里,"18"
新北市,土城區,清化里,"18"
新北市,新店區,仁愛里,"18"
新北市,鶯歌區,鳳鳴里,"18"
新北市,新店區,張北里,"18"
新北市,新店區,百忍里,"18"
新北市,新店區,福德里,"18"
新北市,新店區,中央里,"18"
新北市,新店區,百和里,"18"
新北市,鶯歌區,鳳福里,"18"
新北市,鶯歌區,東湖里,"18"
新北市,新店區,明德里,"18"
新北市,鶯歌區,大湖里,"18"
新北市,新店區,安和里,"18"
新北市,新店區,大豐里,"18"
新北市,鶯歌區,中湖里,"18"
新北市,新店區,和平里,"18"
新北市,中和區,華新里,"18"
新北市,新店區,大同里,"18"
新北市,新店區,江陵里,"18"
新北市,新店區,寶安里,"18"
新北市,中和區,頂南里,"18"
新北市,新店區,寶興里,"18"
新北市,中和區,橫路里,"18"
新北市,土城區,廷寮里,"18"
新北市,中和區,華南里,"18"
新北市,坪林區,漁光里,"18"
新北市,中和區,正南里,"18"
新北市,新店區,永平里,"18"
新北市,新店區,永安里,"18"
新北市,新店區,中山里,"18"
新北市,中和區,內南里,"18"
新北市,新店區,寶福里,"18"
新北市,中和區,福南里,"18"
新北市,新店區,信義里,"18"
新北市,中和區,景南里,"18"
新北市,中和區,外南里,"18"
新北市,中和區,壽南里,"18"
新北市,中和區,錦昌里,"18"
新北市,中和區,景本里,"18"
新北市,土城區,延吉里,"18"
新北市,中和區,興南里,"18"
新北市,中和區,錦盛里,"18"
新北市,石碇區,石碇里,"18"
新北市,新店區,忠孝里,"18"
新北市,中和區,吉興里,"18"
新北市,中和區,秀士里,"18"
新北市,中和區,復興里,"18"
新北市,中和區,景新里,"18"
新北市,中和區,中興里,"18"
新北市,中和區,灰[磘]里,"18"
新北市,中和區,景福里,"18"
新北市,中和區,德行里,"18"
新北市,中和區,錦中里,"18"
新北市,中和區,秀明里,"18"
新北市,中和區,景平里,"18"
新北市,新店區,大鵬里,"18"
新北市,中和區,秀景里,"18"
新北市,中和區,和興里,"18"
新北市,中和區,仁和里,"18"
新北市,中和區,中正里,"18"
新北市,中和區,中山里,"18"
新北市,中和區,正行里,"18"
新北市,中和區,嘉慶里,"18"
新北市,中和區,建和里,"18"
新北市,中和區,安順里,"18"
新北市,永和區,智光里,"18"
新北市,中和區,景安里,"18"
新北市,中和區,安和里,"18"
新北市,中和區,新南里,"18"
新北市,中和區,南山里,"18"
新北市,中和區,景文里,"18"
新北市,中和區,力行里,"18"
新北市,中和區,嘉穗里,"18"
新北市,中和區,文元里,"18"
新北市,中和區,連城里,"18"
新北市,中和區,民安里,"18"
新北市,中和區,信和里,"18"
新北市,中和區,漳和里,"18"
新北市,永和區,潭安里,"18"
新北市,中和區,廟美里,"18"
新北市,深坑區,阿柔里,"18"
新北市,中和區,枋寮里,"18"
新北市,中和區,連和里,"18"
新北市,石碇區,潭邊里,"18"
新北市,中和區,嘉新里,"18"
新北市,中和區,安穗里,"18"
新北市,中和區,福和里,"18"
新北市,中和區,碧河里,"18"
新北市,中和區,平河里,"18"
新北市,深坑區,萬順里,"18"
新北市,中和區,福真里,"18"
新北市,中和區,福善里,"18"
新北市,中和區,積穗里,"18"
新北市,中和區,福祥里,"18"
新北市,中和區,佳和里,"18"
新北市,中和區,福美里,"18"
新北市,石碇區,豐田里,"18"
新北市,深坑區,深坑里,"18"
新北市,中和區,員山里,"18"
新北市,深坑區,昇高里,"18"
新北市,石碇區,豐林里,"18"
新北市,永和區,保安里,"18"
新北市,永和區,保順里,"18"
新北市,板橋區,福壽里,"18"
新北市,板橋區,居仁里,"18"
新北市,中和區,中原里,"18"
新北市,板橋區,正泰里,"18"
新北市,板橋區,長壽里,"18"
新北市,板橋區,富貴里,"18"
新北市,板橋區,九如里,"18"
新北市,深坑區,賴仲里,"18"
新北市,板橋區,光仁里,"18"
新北市,深坑區,萬福里,"18"
新北市,板橋區,埔墘里,"18"
新北市,石碇區,永定里,"18"
新北市,石碇區,中民里,"18"
新北市,板橋區,雙玉里,"18"
新北市,板橋區,光復里,"18"
新北市,平溪區,東勢里,"18"
新北市,石碇區,隆盛里,"18"
新北市,平溪區,白石里,"18"
新北市,深坑區,土庫里,"18"
新北市,平溪區,薯榔里,"18"
新北市,平溪區,石底里,"18"
新北市,平溪區,菁桐里,"18"
新北市,石碇區,光明里,"18"
新北市,汐止區,宜興里,"18"
新北市,汐止區,東勢里,"18"
新北市,新莊區,丹鳳里,"18"
新北市,汐止區,福山里,"18"
新北市,平溪區,平溪里,"18"
新北市,汐止區,橫科里,"18"
新北市,汐止區,白雲里,"18"
新北市,汐止區,秀山里,"18"
新北市,汐止區,環河里,"18"
新北市,汐止區,福安里,"18"
新北市,汐止區,秀峰里,"18"
新北市,汐止區,東山里,"18"
新北市,汐止區,信望里,"18"
新北市,汐止區,新昌里,"18"
新北市,汐止區,茄苳里,"18"
新北市,汐止區,仁德里,"18"
新北市,五股區,福德里,"18"
新北市,泰山區,大科里,"18"
新北市,汐止區,北山里,"18"
新北市,汐止區,城中里,"18"
新北市,汐止區,崇德里,"18"
新北市,汐止區,北峰里,"18"
新北市,汐止區,金龍里,"18"
新北市,汐止區,保安里,"18"
新北市,汐止區,橋東里,"18"
新北市,泰山區,黎明里,"18"
新北市,汐止區,保新里,"18"
新北市,汐止區,建成里,"18"
新北市,林口區,林口里,"18"
新北市,汐止區,忠山里,"18"
新北市,五股區,德音里,"18"
新北市,林口區,南勢里,"18"
新北市,汐止區,保長里,"18"
新北市,汐止區,鄉長里,"18"
新北市,汐止區,湖興里,"18"
新北市,汐止區,拱北里,"18"
新北市,林口區,東林里,"18"
新北市,林口區,中湖里,"18"
新北市,林口區,湖北里,"18"
新北市,林口區,頂福里,"18"
新北市,汐止區,八連里,"18"
新北市,五股區,五龍里,"18"
新北市,林口區,嘉寶里,"18"
新北市,林口區,,"18"
新北市,林口區,下福里,"18"
新北市,汐止區,長青里,"18"
新北市,林口區,瑞平里,"18"
新北市,八里區,長坑里,"18"
新北市,汐止區,烘內里,"18"
新北市,林口區,太平里,"18"
新北市,八里區,下罟里,"18"
新北市,萬里區,溪底里,"18"
新北市,萬里區,崁脚里,"18"
新北市,萬里區,中幅里,"18"
新北市,萬里區,雙興里,"18"
新北市,萬里區,野柳里,"18"
新北市,金山區,五湖里,"18"
新北市,金山區,和平里,"18"
新北市,金山區,大同里,"18"
新北市,萬里區,大鵬里,"18"
新北市,金山區,金美里,"18"
新北市,金山區,,"18"
新北市,金山區,豐漁里,"18"
新北市,金山區,磺港里,"18"
新北市,金山區,清泉里,"18"
新北市,金山區,萬壽里,"18"
新北市,金山區,西湖里,"18"
新北市,金山區,永興里,"18"
新北市,石門區,草里里,"18"
新北市,石門區,老梅里,"18"
新北市,石門區,山溪里,"18"
新北市,石門區,茂林里,"18"
新北市,石門區,石門里,"18"
新北市,石門區,乾華里,"18"
新北市,石門區,尖鹿里,"18"
臺北市,文山區,樟新里,"18"
臺北市,文山區,老泉里,"18"
臺北市,文山區,樟腳里,"18"
臺北市,文山區,樟文里,"18"
臺北市,文山區,樟樹里,"18"
臺北市,文山區,順興里,"18"
臺北市,文山區,指南里,"18"
臺北市,文山區,樟林里,"18"
臺北市,文山區,忠順里,"18"
臺北市,文山區,試院里,"18"
臺北市,文山區,木新里,"18"
臺北市,文山區,明義里,"18"
臺北市,文山區,景行里,"18"
臺北市,文山區,華興里,"18"
臺北市,文山區,明興里,"18"
臺北市,文山區,景美里,"18"
臺北市,文山區,萬芳里,"18"
臺北市,文山區,萬興里,"18"
臺北市,文山區,萬美里,"18"
臺北市,文山區,博嘉里,"18"
臺北市,萬華區,榮德里,"18"
臺北市,萬華區,華中里,"18"
臺北市,萬華區,興德里,"18"
臺北市,萬華區,日祥里,"18"
臺北市,萬華區,銘德里,"18"
臺北市,信義區,泰和里,"18"
臺北市,萬華區,保德里,"18"
臺北市,萬華區,孝德里,"18"
臺北市,萬華區,壽德里,"18"
臺北市,萬華區,忠貞里,"18"
臺北市,萬華區,騰雲里,"18"
臺北市,萬華區,全德里,"18"
臺北市,萬華區,錦德里,"18"
臺北市,信義區,惠安里,"18"
臺北市,信義區,六合里,"18"
臺北市,信義區,雙和里,"18"
臺北市,萬華區,忠德里,"18"
臺北市,萬華區,和德里,"18"
臺北市,萬華區,新和里,"18"
臺北市,萬華區,日善里,"18"
臺北市,萬華區,新安里,"18"
臺北市,萬華區,新忠里,"18"
臺北市,萬華區,和平里,"18"
臺北市,萬華區,雙園里,"18"
臺北市,信義區,三張里,"18"
臺北市,信義區,景新里,"18"
臺北市,信義區,景聯里,"18"
臺北市,大安區,通化里,"18"
臺北市,大安區,通安里,"18"
臺北市,大安區,義安里,"18"
臺北市,信義區,三犁里,"18"
臺北市,萬華區,綠堤里,"18"
臺北市,萬華區,頂碩里,"18"
臺北市,信義區,中興里,"18"
臺北市,萬華區,華江里,"18"
臺北市,萬華區,糖廍里,"18"
臺北市,信義區,松友里,"18"
臺北市,信義區,松隆里,"18"
臺北市,信義區,正和里,"18"
臺北市,大安區,光信里,"18"
臺北市,大安區,敦煌里,"18"
臺北市,大安區,敦安里,"18"
臺北市,南港區,九如里,"18"
臺北市,信義區,西村里,"18"
臺北市,信義區,安康里,"18"
臺北市,信義區,國業里,"18"
臺北市,信義區,大仁里,"18"
臺北市,信義區,中坡里,"18"
臺北市,信義區,廣居里,"18"
臺北市,信義區,興隆里,"18"
臺北市,大安區,正聲里,"18"
臺北市,南港區,仁福里,"18"
臺北市,大安區,建倫里,"18"
臺北市,南港區,百福里,"18"
臺北市,信義區,中行里,"18"
臺北市,信義區,富台里,"18"
臺北市,信義區,松光里,"18"
臺北市,信義區,長春里,"18"
臺北市,南港區,舊莊里,"18"
臺北市,信義區,興雅里,"18"
臺北市,信義區,大道里,"18"
臺北市,大安區,車層里,"18"
臺北市,大安區,昌隆里,"18"
臺北市,大安區,誠安里,"18"
臺北市,大安區,建安里,"18"
臺北市,大安區,光武里,"18"
臺北市,大安區,華聲里,"18"
臺北市,信義區,永春里,"18"
臺北市,南港區,鴻福里,"18"
臺北市,信義區,四維里,"18"
臺北市,信義區,五全里,"18"
臺北市,信義區,六藝里,"18"
臺北市,信義區,敦厚里,"18"
臺北市,南港區,成福里,"18"
臺北市,中山區,埤頭里,"18"
臺北市,南港區,萬福里,"18"
臺北市,松山區,中崙里,"18"
臺北市,松山區,福成里,"18"
臺北市,松山區,敦化里,"18"
臺北市,松山區,吉仁里,"18"
臺北市,松山區,復源里,"18"
臺北市,松山區,復建里,"18"
臺北市,中山區,朱崙里,"18"
臺北市,信義區,五常里,"18"
臺北市,松山區,復盛里,"18"
臺北市,南港區,中研里,"18"
臺北市,信義區,新仁里,"18"
臺北市,信義區,雅祥里,"18"
臺北市,松山區,安平里,"18"
臺北市,松山區,中正里,"18"
臺北市,中山區,復華里,"18"
臺北市,南港區,玉成里,"18"
臺北市,南港區,新富里,"18"
臺北市,南港區,中南里,"18"
臺北市,南港區,東明里,"18"
臺北市,松山區,中華里,"18"
臺北市,松山區,龍田里,"18"
臺北市,松山區,自強里,"18"
臺北市,松山區,鵬程里,"18"
臺北市,松山區,松基里,"18"
臺北市,中山區,龍洲里,"18"
臺北市,中山區,朱馥里,"18"
臺北市,內湖區,行善里,"18"
臺北市,南港區,東新里,"18"
臺北市,松山區,東昌里,"18"
臺北市,松山區,介壽里,"18"
臺北市,松山區,富泰里,"18"
臺北市,南港區,南港里,"18"
臺北市,內湖區,週美里,"18"
臺北市,松山區,富錦里,"18"
臺北市,松山區,新益里,"18"
臺北市,松山區,新東里,"18"
臺北市,南港區,三重里,"18"
臺北市,內湖區,五分里,"18"
臺北市,內湖區,安湖里,"18"
臺北市,內湖區,湖興里,"18"
臺北市,內湖區,寶湖里,"18"
臺北市,松山區,莊敬里,"18"
臺北市,內湖區,瑞光里,"18"
臺北市,內湖區,康寧里,"18"
臺北市,內湖區,瑞陽里,"18"
臺北市,內湖區,金湖里,"18"
臺北市,內湖區,紫雲里,"18"
臺北市,內湖區,紫陽里,"18"
臺北市,內湖區,港墘里,"18"
臺北市,內湖區,紫星里,"18"
臺北市,內湖區,港都里,"18"
臺北市,內湖區,清白里,"18"
臺北市,內湖區,內湖里,"18"
臺北市,內湖區,金龍里,"18"
臺北市,內湖區,秀湖里,"18"
臺北市,內湖區,湖濱里,"18"
臺北市,內湖區,港富里,"18"
臺北市,內湖區,安泰里,"18"
臺北市,內湖區,大湖里,"18"
臺北市,內湖區,金瑞里,"18"
臺北市,內湖區,內溝里,"18"
臺北市,內湖區,碧山里,"18"
新北市,土城區,員信里,"17"
新北市,土城區,埤塘里,"17"
新北市,土城區,清和里,"17"
新北市,土城區,員仁里,"17"
新北市,土城區,廣福里,"17"
新北市,土城區,日新里,"17"
新北市,樹林區,育英里,"17"
新北市,土城區,埤林里,"17"
新北市,三重區,田安里,"17"
新北市,三重區,中山里,"17"
臺北市,中山區,朱園里,"17"
臺北市,中山區,興亞里,"17"
臺北市,中山區,正義里,"17"
臺北市,中山區,正得里,"17"
臺北市,大同區,建泰里,"17"
臺北市,大同區,玉泉里,"17"
臺北市,大同區,建功里,"17"
臺北市,內湖區,湖元里,"17"
臺北市,中正區,光復里,"17"
臺北市,大同區,建明里,"17"
臺北市,中山區,力行里,"17"
新北市,樹林區,光興里,"17"
新北市,板橋區,赤松里,"17"
新北市,樹林區,圳安里,"17"
新北市,板橋區,留侯里,"17"
新北市,中和區,員富里,"17"
新北市,板橋區,金華里,"17"
新北市,板橋區,介壽里,"17"
新北市,新莊區,龍福里,"17"
新北市,板橋區,廣新里,"17"
新北市,板橋區,莊敬里,"17"
新北市,板橋區,浮洲里,"17"
新北市,三重區,永清里,"17"
新北市,蘆洲區,得仁里,"17"
新北市,蘆洲區,延平里,"17"
新北市,淡水區,沙崙里,"17"
新北市,萬里區,磺潭里,"17"
臺北市,松山區,精忠里,"17"
臺北市,大同區,至聖里,"17"
新北市,三峽區,五寮里,"17"
新北市,三峽區,有木里,"17"
新北市,三峽區,插角里,"17"
新北市,三峽區,金圳里,"17"
新北市,三峽區,添福里,"17"
新北市,三峽區,二鬮里,"17"
新北市,三峽區,嘉添里,"17"
新北市,三峽區,大埔里,"17"
新北市,三峽區,竹崙里,"17"
新北市,三峽區,弘道里,"17"
新北市,三峽區,中正里,"17"
新北市,三峽區,八張里,"17"
新北市,三峽區,介壽里,"17"
新北市,三峽區,安溪里,"17"
新北市,三峽區,中埔里,"17"
新北市,三峽區,三峽里,"17"
新北市,三峽區,秀川里,"17"
新北市,三峽區,礁溪里,"17"
新北市,三峽區,溪南里,"17"
新北市,三峽區,永舘里,"17"
新北市,三峽區,成福里,"17"
新北市,三峽區,溪東里,"17"
新北市,三峽區,鳶山里,"17"
新北市,三峽區,安坑里,"17"
新北市,三峽區,龍埔里,"17"
新北市,三峽區,龍恩里,"17"
新北市,三峽區,龍學里,"17"
新北市,三峽區,溪北里,"17"
新北市,樹林區,南園里,"17"
新北市,土城區,祖田里,"17"
新北市,土城區,頂新里,"17"
新北市,新店區,日興里,"17"
新北市,鶯歌區,南靖里,"17"
新北市,鶯歌區,東鶯里,"17"
新北市,樹林區,柑園里,"17"
新北市,土城區,頂福里,"17"
新北市,土城區,頂埔里,"17"
新北市,樹林區,西園里,"17"
新北市,鶯歌區,北鶯里,"17"
新北市,鶯歌區,西鶯里,"17"
新北市,新店區,香坡里,"17"
新北市,樹林區,東園里,"17"
新北市,樹林區,北園里,"17"
新北市,土城區,永寧里,"17"
新北市,鶯歌區,建德里,"17"
新北市,土城區,土城里,"17"
新北市,土城區,清化里,"17"
新北市,土城區,沛陂里,"17"
新北市,土城區,大安里,"17"
新北市,土城區,長風里,"17"
新北市,鶯歌區,東湖里,"17"
新北市,樹林區,彭厝里,"17"
新北市,樹林區,太順里,"17"
新北市,樹林區,彭興里,"17"
新北市,土城區,青山里,"17"
新北市,土城區,員林里,"17"
新北市,樹林區,山佳里,"17"
新北市,樹林區,中華里,"17"
新北市,土城區,清水里,"17"
新北市,樹林區,彭福里,"17"
新北市,樹林區,大同里,"17"
新北市,土城區,員福里,"17"
新北市,土城區,柑林里,"17"
新北市,樹林區,樂山里,"17"
新北市,土城區,學士里,"17"
新北市,土城區,廷寮里,"17"
新北市,樹林區,東陽里,"17"
新北市,土城區,永豐里,"17"
新北市,土城區,永富里,"17"
新北市,土城區,明德里,"17"
新北市,土城區,學府里,"17"
新北市,樹林區,東昇里,"17"
新北市,樹林區,和平里,"17"
新北市,土城區,中正里,"17"
新北市,樹林區,中山里,"17"
新北市,土城區,金城里,"17"
新北市,土城區,日和里,"17"
新北市,土城區,樂利里,"17"
新北市,板橋區,溪福里,"17"
新北市,土城區,峯廷里,"17"
新北市,樹林區,樹南里,"17"
新北市,土城區,延和里,"17"
新北市,土城區,清溪里,"17"
新北市,土城區,學成里,"17"
新北市,板橋區,溪洲里,"17"
新北市,土城區,青雲里,"17"
新北市,板橋區,堂春里,"17"
新北市,土城區,廣興里,"17"
新北市,土城區,安和里,"17"
新北市,樹林區,樹人里,"17"
新北市,土城區,延吉里,"17"
新北市,土城區,延祿里,"17"
新北市,板橋區,溪北里,"17"
新北市,土城區,裕生里,"17"
新北市,樹林區,樹西里,"17"
新北市,土城區,貨饒里,"17"
新北市,樹林區,樹東里,"17"
新北市,樹林區,樹北里,"17"
新北市,土城區,復興里,"17"
新北市,中和區,灰[磘]里,"17"
新北市,樹林區,樹興里,"17"
新北市,土城區,平和里,"17"
新北市,板橋區,廣福里,"17"
新北市,土城區,延壽里,"17"
新北市,樹林區,樹福里,"17"
新北市,樹林區,樹德里,"17"
新北市,板橋區,和平里,"17"
新北市,板橋區,華德里,"17"
新北市,板橋區,五權里,"17"
新北市,土城區,瑞興里,"17"
新北市,樹林區,東山里,"17"
新北市,中和區,嘉慶里,"17"
新北市,板橋區,信義里,"17"
新北市,中和區,壽德里,"17"
新北市,中和區,明德里,"17"
新北市,樹林區,保安里,"17"
新北市,板橋區,重慶里,"17"
新北市,板橋區,福安里,"17"
新北市,中和區,嘉穗里,"17"
新北市,板橋區,崑崙里,"17"
新北市,樹林區,坡內里,"17"
新北市,板橋區,仁愛里,"17"
新北市,板橋區,成和里,"17"
新北市,中和區,明穗里,"17"
新北市,中和區,民安里,"17"
新北市,板橋區,龍安里,"17"
新北市,樹林區,文林里,"17"
新北市,板橋區,大豐里,"17"
新北市,中和區,清穗里,"17"
新北市,中和區,自強里,"17"
新北市,中和區,國華里,"17"
新北市,板橋區,廣德里,"17"
新北市,樹林區,潭底里,"17"
新北市,中和區,民享里,"17"
新北市,板橋區,中山里,"17"
新北市,板橋區,華貴里,"17"
新北市,中和區,國光里,"17"
新北市,板橋區,大安里,"17"
新北市,中和區,冠穗里,"17"
新北市,板橋區,華東里,"17"
新北市,板橋區,復興里,"17"
新北市,中和區,嘉新里,"17"
新北市,板橋區,聚安里,"17"
新北市,樹林區,圳福里,"17"
新北市,板橋區,福星里,"17"
新北市,板橋區,華興里,"17"
新北市,板橋區,福德里,"17"
新北市,中和區,民有里,"17"
新北市,板橋區,華福里,"17"
新北市,中和區,民生里,"17"
新北市,中和區,積穗里,"17"
新北市,中和區,德穗里,"17"
新北市,板橋區,國泰里,"17"
新北市,板橋區,後埔里,"17"
新北市,樹林區,金寮里,"17"
新北市,中和區,瑞穗里,"17"
新北市,板橋區,新興里,"17"
新北市,板橋區,僑中里,"17"
新北市,板橋區,福祿里,"17"
新北市,板橋區,景星里,"17"
新北市,板橋區,民族里,"17"
新北市,板橋區,鄉雲里,"17"
新北市,板橋區,流芳里,"17"
新北市,中和區,員山里,"17"
新北市,板橋區,大觀里,"17"
新北市,板橋區,歡園里,"17"
新北市,板橋區,湳興里,"17"
新北市,樹林區,[獇]寮里,"17"
新北市,板橋區,光華里,"17"
新北市,板橋區,挹秀里,"17"
新北市,板橋區,海山里,"17"
新北市,板橋區,東安里,"17"
新北市,板橋區,深丘里,"17"
新北市,板橋區,黃石里,"17"
新北市,板橋區,福壽里,"17"
新北市,板橋區,光榮里,"17"
新北市,板橋區,長安里,"17"
新北市,板橋區,自強里,"17"
新北市,樹林區,圳民里,"17"
新北市,板橋區,福丘里,"17"
新北市,板橋區,民生里,"17"
新北市,樹林區,三多里,"17"
新北市,板橋區,自立里,"17"
新北市,板橋區,民安里,"17"
新北市,板橋區,正泰里,"17"
新北市,板橋區,香丘里,"17"
新北市,板橋區,民權里,"17"
新北市,樹林區,三興里,"17"
新北市,板橋區,東丘里,"17"
新北市,板橋區,西安里,"17"
新北市,板橋區,建國里,"17"
新北市,樹林區,三福里,"17"
新北市,板橋區,香雅里,"17"
新北市,板橋區,漢生里,"17"
新北市,板橋區,九如里,"17"
新北市,板橋區,國光里,"17"
新北市,板橋區,玉光里,"17"
新北市,板橋區,新民里,"17"
新北市,板橋區,社後里,"17"
新北市,板橋區,港德里,"17"
新北市,樹林區,三龍里,"17"
新北市,板橋區,公舘里,"17"
新北市,板橋區,光仁里,"17"
新北市,板橋區,百壽里,"17"
新北市,板橋區,華中里,"17"
新北市,板橋區,埔墘里,"17"
新北市,板橋區,港尾里,"17"
新北市,板橋區,新生里,"17"
新北市,板橋區,香社里,"17"
新北市,板橋區,埤墘里,"17"
新北市,板橋區,雙玉里,"17"
新北市,板橋區,光復里,"17"
新北市,板橋區,華江里,"17"
新北市,新莊區,龍鳳里,"17"
新北市,板橋區,幸福里,"17"
新北市,板橋區,忠誠里,"17"
新北市,板橋區,新埔里,"17"
新北市,板橋區,文德里,"17"
新北市,板橋區,永安里,"17"
新北市,新莊區,西盛里,"17"
新北市,板橋區,陽明里,"17"
新北市,板橋區,振興里,"17"
新北市,板橋區,莒光里,"17"
新北市,板橋區,華翠里,"17"
新北市,板橋區,聯翠里,"17"
新北市,板橋區,德翠里,"17"
新北市,板橋區,振義里,"17"
新北市,板橋區,新翠里,"17"
新北市,板橋區,明翠里,"17"
新北市,板橋區,朝陽里,"17"
新北市,板橋區,港嘴里,"17"
新北市,板橋區,龍翠里,"17"
新北市,板橋區,新海里,"17"
新北市,新莊區,瓊林里,"17"
新北市,板橋區,忠翠里,"17"
新北市,板橋區,仁翠里,"17"
新北市,板橋區,吉翠里,"17"
新北市,板橋區,文化里,"17"
新北市,板橋區,文聖里,"17"
新北市,板橋區,松柏里,"17"
新北市,板橋區,福翠里,"17"
新北市,板橋區,滿翠里,"17"
新北市,板橋區,松翠里,"17"
新北市,板橋區,純翠里,"17"
新北市,板橋區,江翠里,"17"
新北市,板橋區,嵐翠里,"17"
新北市,板橋區,中正里,"17"
新北市,板橋區,懷翠里,"17"
新北市,板橋區,青翠里,"17"
新北市,新莊區,雙鳳里,"17"
新北市,板橋區,文翠里,"17"
新北市,板橋區,宏翠里,"17"
新北市,新莊區,文德里,"17"
新北市,板橋區,溪頭里,"17"
新北市,新莊區,榮和里,"17"
新北市,板橋區,柏翠里,"17"
新北市,新莊區,立人里,"17"
新北市,新莊區,恆安里,"17"
新北市,新莊區,文明里,"17"
新北市,新莊區,中美里,"17"
新北市,新莊區,思賢里,"17"
